Id,Family,Name,ProductCode,product_series_name__c,SBCF_Product_Family_Code__c,Sub.Product
01tf2000008C6MpAAK,Web App Firewall,Barracuda WAF-as-a-Service for Amazon We Service Pre-Bill Metered Service,BWFSAW000m,AW,BWFS,WAFaaS
01tf2000008C6MqAAK,Web App Firewall,Barracuda WAF-As-A-Service for Azure Contract Service,BWFSAZ000a,AZ,BWFS,WAFaaS
01tf2000008C5vCAAS,Web App Firewall,Barracuda WAF-As-A-Service for Azure Web Service Contract Service,BWFSAZ000c,AZ,BWFS,WAFaaS
01tf2000008C5vDAAS,Web App Firewall,Barracuda WAF-As-A-Service Bandwidth Contract Service (%C Bandwidth),BWFSi000c-bw,null,BWFS,WAFaaS
01tf2000008C5vEAAS,Web App Firewall,Barracuda WAF-As-A-Service Application License Contract Service (%C Applications),BWFSi000c-wa,null,BWFS,WAFaaS
01tf2000008C6kMAAS,Web App Firewall,Barracuda WAF-as-a-Service MSP,BWFSi000sa,null,BWFS,WAFaaS
01tf2000008C6MlAAK,Web App Firewall,Barracuda WAF-as-a-Service,BWFSi001a,null,BWFS,WAFaaS
01tf2000008C7S3AAK,Web App Firewall,Barracuda WAF-as-a-Service Advanced Threat Protection Subscription 1 Month,BWFSi001a-a,null,BWFS,WAFaaS
01tf2000008C7S4AAK,Web App Firewall,Barracuda WAF-as-a-Service (Bandwidth) Advanced Bot Protection Subscription 1 Month,BWFSi001a-b,null,BWFS,WAFaaS Bot Protection
01tf2000008C7S5AAK,Web App Firewall,Barracuda WAF-as-a-Service Bandwidth Subscription 1 Month,BWFSi001a-e,null,BWFS,WAFaaS
01tf2000008C7S6AAK,Web App Firewall,Barracuda WAF-as-a-Service Premium Support Subscription 1 Month,BWFSi001a-p,null,BWFS,WAFaaS
01tf2000008C7S2AAK,Web App Firewall,Barracuda WAF-as-a-Service Application (1 App),BWFSi001-APP-c,null,BWFS,WAFaaS
01tf2000008C7RzAAK,Web App Firewall,Barracuda WAF-as-a-Service MSP,BWFSi001sa,null,BWFS,WAFaaS
01tf2000008C7S0AAK,Web App Firewall,Barracuda WAF-as-a-Service (Bandwidth) Susbcription MSP,BWFSi001sa-bw,null,BWFS,WAFaaS
01tf2000008C7S1AAK,Web App Firewall,Barracuda WAF-as-a-Service (1 App) Subscription MSP,BWFSi001sa-wa,null,BWFS,WAFaaS
01tf2000008C5vFAAS,Web App Firewall,Barracuda WAF-As-A-Service MSP,BWFSI00sa,null,BWFS,WAFaaS
01tf2000008C7S7AAK,Web App Firewall,Barracuda WAF-as-a-Service Application (1 App),BWFSi1-APP-c,null,BWFS,WAFaaS
01tf2000008C6MmAAK,Web App Firewall,Barracuda WAF-As-A-Service for Amazon Web Service Contract Service,BWFSiAW000a,AW,BWFS,WAFaaS
01tf2000008C6MnAAK,Web App Firewall,Barracuda WAF-As-A-Service for Azure Contract Service,BWFSiAZ000a,AZ,BWFS,WAFaaS
01tf2000008C5vGAAS,Web App Firewall,Barracuda WAF-As-A-Service for Azure Web Service Contract Service,BWFSiAZ000c,AZ,BWFS,WAFaaS
01tf2000008C6ONAA0,Web Security Gateway,Barracuda Purewire Web Filtering Service Master Account,BUU000a,null,BUU,WFS
01tf2000008C5sAAAS,Web Security Gateway,Barracuda Purewire Web Filtering Service Master Demo Conversion,BUU000a-dc,null,BUU,WFS
01tf2000008C6OOAA0,Web Security Gateway,Barracuda Purewire Web Filtering Service Master Account,BUUi000a,null,BUU,WFS
01tf2000008C5sBAAS,Web Security Gateway,Barracuda Purewire Web Filtering Service Master Demo Conversion,BUUi000a-dc,null,BUU,WFS
01tf2000008C6QWAA0,Web Filtering Service,Barracuda Web Security Service Connector 1015,BWA1015a,null,BWA,WFS
01tf2000008C5lmAAC,Web Filtering Service,Barracuda Web Security Service Connector 1015 Demo Conversion,BWA1015a-dc,null,BWA,WFS
01tf2000008C6QYAA0,Web Filtering Service,Barracuda Web Security Service Connector 215,BWA215a,null,BWA,WFS
01tf2000008C5mDAAS,Web Filtering Service,Barracuda Web Security Service Connector 215 Demo Conversion,BWA215a-dc,null,BWA,WFS
01tf2000008C6QaAAK,Web Security Gateway,Barracuda Web Security Service Connector 215 Instant Replacement Subscription 1 Month,BWA215a-h,null,BWA,WFS
01tf2000008C6QcAAK,Web Filtering Service,Barracuda Web Security Service Connector 315,BWA315a,null,BWA,WFS
01tf2000008C5mFAAS,Web Filtering Service,Barracuda Web Security Service Connector 315 Demo Conversion,BWA315a-dc,null,BWA,WFS
01tf2000008C6QeAAK,Web Filtering Service,Barracuda Web Security Service Connector 415,BWA415a,null,BWA,WFS
01tf2000008C5mHAAS,Web Filtering Service,Barracuda Web Security Service Connector 415 Demo Conversion,BWA415a-dc,null,BWA,WFS
01tf2000008C63eAAC,Web Security Gateway,Barracuda Web Security Service Connector 415 Instant Replacement Subscription 1 Month,BWA415a-h,null,BWA,WFS
01tf2000008C63gAAC,Web Filtering Service,Barracuda Web Security Service Connector 615,BWA615a,null,BWA,WFS
01tf2000008C5mJAAS,Web Filtering Service,Barracuda Web Security Service Connector 615 Demo Conversion,BWA615a-dc,null,BWA,WFS
01tf2000008C63iAAC,Web Filtering Service,Barracuda Web Security Service Connector 815,BWA815a,null,BWA,WFS
01tf2000008C5mLAAS,Web Filtering Service,Barracuda Web Security Service Connector 815 Demo Conversion,BWA815a-dc,null,BWA,WFS
01tf2000008C6H7AAK,Web Filtering Service,Barracuda Web Security Service Connector 915,BWA915a,null,BWA,WFS
01tf2000008C5mNAAS,Web Filtering Service,Barracuda Web Security Service Connector 915 Demo Conversion,BWA915a-dc,null,BWA,WFS
01tf2000008C6QXAA0,Web Filtering Service,Barracuda Web Security Service Connector 1015,BWAi1015a,null,BWA,WFS
01tf2000008C5mCAAS,Web Filtering Service,Barracuda Web Security Service Connector 1015 Demo Conversion,BWAi1015a-dc,null,BWA,WFS
01tf2000008C6QZAA0,Web Filtering Service,Barracuda Web Security Service Connector 215,BWAi215a,null,BWA,WFS
01tf2000008C5mEAAS,Web Filtering Service,Barracuda Web Security Service Connector 215 Demo Conversion,BWAi215a-dc,null,BWA,WFS
01tf2000008C6QbAAK,Web Security Gateway,Barracuda Web Security Service Connector 215 Instant Replacement Subscription 1 Month,BWAi215a-h,null,BWA,WFS
01tf2000008C6QdAAK,Web Filtering Service,Barracuda Web Security Service Connector 315,BWAi315a,null,BWA,WFS
01tf2000008C5mGAAS,Web Filtering Service,Barracuda Web Security Service Connector 315 Demo Conversion,BWAi315a-dc,null,BWA,WFS
01tf2000008C6QfAAK,Web Filtering Service,Barracuda Web Security Service Connector 415,BWAi415a,null,BWA,WFS
01tf2000008C5mIAAS,Web Filtering Service,Barracuda Web Security Service Connector 415 Demo Conversion,BWAi415a-dc,null,BWA,WFS
01tf2000008C63fAAC,Web Security Gateway,Barracuda Web Security Service Connector 415 Instant Replacement Subscription 1 Month,BWAi415a-h,null,BWA,WFS
01tf2000008C63hAAC,Web Filtering Service,Barracuda Web Security Service Connector 615,BWAi615a,null,BWA,WFS
01tf2000008C5mKAAS,Web Filtering Service,Barracuda Web Security Service Connector 615 Demo Conversion,BWAi615a-dc,null,BWA,WFS
01tf2000008C6H6AAK,Web Filtering Service,Barracuda Web Security Service Connector 815,BWAi815a,null,BWA,WFS
01tf2000008C5mMAAS,Web Filtering Service,Barracuda Web Security Service Connector 815 Demo Conversion,BWAi815a-dc,null,BWA,WFS
01tf2000008C6H8AAK,Web Filtering Service,Barracuda Web Security Service Connector 915,BWAi915a,null,BWA,WFS
01tf2000008C5mOAAS,Web Filtering Service,Barracuda Web Security Service Connector 915 Demo Conversion,BWAi915a-dc,null,BWA,WFS
01tf2000008C6H9AAK,Web Filtering Service,Barracuda Web Security Service Connector Virtual 15,BWAiV15a,V,BWA,WFS
01tf2000008C5mPAAS,Web Filtering Service,Barracuda Web Security Service Connector Virtual 15 Demo Conversion,BWAiV15a-dc,V,BWA,WFS
01tf2000008C6HAAA0,Web Filtering Service,Barracuda Web Security Service Connector Virtual 15,BWAV15a,V,BWA,WFS
01tf2000008C5mQAAS,Web Filtering Service,Barracuda Web Security Service Connector Virtual 15 Demo Conversion,BWAV15a-dc,V,BWA,WFS
01tf2000008C6WZAA0,Web Filtering Service,Barracuda Web Security Service Advanced,BWSA001a,A,BWS,WFS
01tf2000008C6UqAAK,Web Filtering Service,Barracuda Web Security Service Advanced (Users) License,BWSA001a-w,A,BWS,WFS
01tf2000008C6UrAAK,Web Filtering Service,Barracuda Web Security Service Basic,BWSB001a,B,BWS,WFS
01tf2000008C6UtAAK,Web Filtering Service,Barracuda Web Security Service Basic (Users) License,BWSB001a-w,B,BWS,WFS
01tf2000008C6UuAAK,Web Filtering Service,Barracuda Web Security Service Advanced,BWSiA001a,A,BWS,WFS
01tf2000008C6WYAA0,Web Filtering Service,Barracuda Web Security Service Advanced (Users) License,BWSiA001a-w,A,BWS,WFS
01tf2000008C6WaAAK,Web Filtering Service,Barracuda Web Security Service Basic,BWSiB001a,B,BWS,WFS
01tf2000008C6UsAAK,Web Filtering Service,Barracuda Web Security Service Basic (Users) License,BWSiB001a-w,B,BWS,WFS
01tf2000008C7eKAAS,Web Security Gateway,Barracuda Web Security Service,BWU001a,null,BWU,WFS
01tf2000008C7eIAAS,Web Security Gateway,Barracuda Web Security Service (Users)  Subscription,BWU001a-w,null,BWU,WFS
01tf2000008C7eHAAS,Web Security Gateway,Barracuda Web Security Service,BWUi001a,null,BWU,WFS
01tf2000008C7LlAAK,Web Security Gateway,Barracuda Web Security Service (Users)  Subscription,BWUi001a-w,null,BWU,WFS
01tf2000008C7eGAAS,Web Security Gateway,Barracuda Web Security Service (Users)  Subscription,BWUi-w,null,BWU,WFS
01tf2000008C7eJAAS,Web Security Gateway,Barracuda Web Security Service (Users)  Subscription,BWU-w,null,BWU,WFS
01tf2000008C6v4AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service 1 Month,BMU000a,null,BMU,WSG
01tf2000008C5v2AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service Demo Conversion 1 Month,BMU000a-dc,null,BMU,WSG
01tf2000008C6v3AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service 1 Month,BMUi000a,null,BMU,WSG
01tf2000008C5v3AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service Demo Conversion 1 Month,BMUi000a-dc,null,BMU,WSG
01tf2000008C6v7AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service Extended Malware Protection Subscription 1 Month,BMUi-m,null,BMU,WSG
01tf2000008C6v8AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service (Users) 1 Month,BMUi-w,null,BMU,WSG
01tf2000008C6v5AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service Extended Malware Protection Subscription 1 Month,BMU-m,null,BMU,WSG
01tf2000008C6v6AAC,Web Security Gateway,Barracuda Malware Protection Subscription Service (Users) 1 Month,BMU-w,null,BMU,WSG
01tf2000008C6uVAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC),BYF1010a,null,BYF,WSG
01tf2000008C7ADAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Advanced Threat Protection Subscription 1 Month,BYF1010a-a,null,BYF,WSG
01tf2000008C5hHAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Demo Conversion,BYF1010a-dc,null,BYF,WSG
01tf2000008C6uWAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Energize Updates Subscription 1 Month,BYF1010a-e,null,BYF,WSG
01tf2000008C6uXAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Instant Replacement Subscription 1 Month,BYF1010a-h,null,BYF,WSG
01tf2000008C6uYAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Extended Malware Protection Subscription 1 Month,BYF1010a-m,null,BYF,WSG
01tf2000008C6uZAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Premium Support Subscription 1 Month,BYF1010a-p,null,BYF,WSG
01tf2000008C7ABAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) Business Hour Onsite Support Subscription 1 Month,BYF1010a-q,null,BYF,WSG
01tf2000008C7ACAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) 24/7 Onsite Support Subscription 1 Month,BYF1010a-r,null,BYF,WSG
01t5x00000KDReLAAX,Web Security Gateway,Barracuda WSG Adv. Threat Protection MSP,BYF-1010-AU-MSP,,BYF,WSG
01t5x00000KDRimAAH,Web Security Gateway,Int'l Barracuda WSG Adv. Threat Protection MSP,BYF-1010-AU-MSPI,,BYF,WSG
01t5x00000KDReMAAX,Web Security Gateway,Barracuda WSG Security Gateway Appliance 1010 MSP,BYF-1010-BS-MSP,,BYF,WSG
01t5x00000KDRiwAAH,Web Security Gateway,Int'l Barracuda WSG Security Gateway Appliance 1010 MSP,BYF-1010-BS-MSPI,,BYF,WSG
01t5x00000KDReNAAX,Web Security Gateway,Barracuda WSG Energizer Update MSP,BYF-1010-EU-MSP,,BYF,WSG
01t5x00000KDRixAAH,Web Security Gateway,Int'l Barracuda WSG Energizer Update MSP,BYF-1010-EU-MSPI,,BYF,WSG
01t5x00000KDReOAAX,Web Security Gateway,Barracuda WSG Instant Replacement MSP,BYF-1010-IR-MSP,,BYF,WSG
01t5x00000KDRiyAAH,Web Security Gateway,Int'l Barracuda WSG Instant Replacement MSP,BYF-1010-IR-MSPI,,BYF,WSG
01t5x00000KDRdmAAH,Web Security Gateway,Barracuda Web Security Gateway 1010 MSP,BYF-1010-MSP,,BYF,WSG
01t5x00000KDRipAAH,Web Security Gateway,Int'l Barracuda Web Security Gateway 1010 MSP,BYF-1010-MSPI,,BYF,WSG
01t5x00000KDRePAAX,Web Security Gateway,Barracuda WSG Malware Protection MSP,BYF-1010-MU-MSP,,BYF,WSG
01t5x00000KDRizAAH,Web Security Gateway,Int'l Barracuda WSG Malware Protection MSP,BYF-1010-MU-MSPI,,BYF,WSG
01tf2000008C5hIAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 Demo Conversion,BYF1010sa-dc,,BYF,WSG
01tf2000008C7AFAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 (copper NIC) MSP,BYF1010sb,null,BYF,WSG
01tf2000008C5vSAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1010 Energize Updates Subscription MSP,BYF1010sb-t1m,null,BYF,WSG
01tf2000008C7AHAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC),BYF1011a,null,BYF,WSG
01tf2000008C7AVAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Advanced Threat Protection Subscription 1 Month,BYF1011a-a,null,BYF,WSG
01tf2000008C5hLAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Demo Conversion,BYF1011a-dc,null,BYF,WSG
01tf2000008C7AIAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Energize Updates Subscription 1 Month,BYF1011a-e,null,BYF,WSG
01tf2000008C7AJAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Instant Replacement Subscription 1 Month,BYF1011a-h,null,BYF,WSG
01tf2000008C7AKAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Extended Malware Protection Subscription 1 Month,BYF1011a-m,null,BYF,WSG
01tf2000008C7ALAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Premium Support Subscription 1 Month,BYF1011a-p,null,BYF,WSG
01tf2000008C7ATAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) Business Hour Onsite Support Subscription 1 Month,BYF1011a-q,null,BYF,WSG
01tf2000008C7AUAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) 24/7 Onsite Support Subscription 1 Month,BYF1011a-r,null,BYF,WSG
01t5x00000KDReQAAX,Web Security Gateway,Barracuda WSG Adv. Threat Protection MSP,BYF-1011-AU-MSP,,BYF,WSG
01t5x00000KDRj0AAH,Web Security Gateway,Int'l Barracuda WSG Adv. Threat Protection MSP,BYF-1011-AU-MSPI,,BYF,WSG
01t5x00000KDReRAAX,Web Security Gateway,Barracuda WSG Security Gateway Appliance 1011 MSP,BYF-1011-BS-MSP,,BYF,WSG
01t5x00000KDRj1AAH,Web Security Gateway,Int'l Barracuda WSG Security Gateway Appliance 1011 MSP,BYF-1011-BS-MSPI,,BYF,WSG
01t5x00000KDReSAAX,Web Security Gateway,Barracuda WSG Energizer Update MSP,BYF-1011-EU-MSP,,BYF,WSG
01t5x00000KDRj2AAH,Web Security Gateway,Int'l Barracuda WSG Energizer Update MSP,BYF-1011-EU-MSPI,,BYF,WSG
01t5x00000KDReTAAX,Web Security Gateway,Barracuda WSG Instant Replacement MSP,BYF-1011-IR-MSP,,BYF,WSG
01t5x00000KDRj3AAH,Web Security Gateway,Int'l Barracuda WSG Instant Replacement MSP,BYF-1011-IR-MSPI,,BYF,WSG
01t5x00000KDRdnAAH,Web Security Gateway,Barracuda Web Security Gateway 1011 MSP,BYF-1011-MSP,,BYF,WSG
01t5x00000KDRiqAAH,Web Security Gateway,Int'l Barracuda Web Security Gateway 1011 MSP,BYF-1011-MSPI,,BYF,WSG
01t5x00000KDReUAAX,Web Security Gateway,Barracuda WSG Malware Protection MSP,BYF-1011-MU-MSP,,BYF,WSG
01t5x00000KDRj4AAH,Web Security Gateway,Int'l Barracuda WSG Malware Protection MSP,BYF-1011-MU-MSPI,,BYF,WSG
01tf2000008C5hMAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 Demo Conversion,BYF1011sa-dc,,BYF,WSG
01tf2000008C7C3AAK,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 (fiber optic NIC) MSP,BYF1011sb,null,BYF,WSG
01tf2000008C5vTAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 1011 Energize Updates Subscription MSP,BYF1011sb-t1m,null,BYF,WSG
01tf2000008C7C5AAK,Web Security Gateway,Barracuda Web Security Gateway Appliance 210,BYF210a,null,BYF,WSG
01tf2000008C7CFAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 Advanced Threat Protection Subscription 1 Month,BYF210a-a,null,BYF,WSG
01tf2000008C5eCAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 Demo Conversion,BYF210a-dc,null,BYF,WSG
01tf2000008C7C6AAK,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 Energize Updates Subscription 1 Month,BYF210a-e,null,BYF,WSG
01tf2000008C7C7AAK,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 Instant Replacement Subscription 1 Month,BYF210a-h,null,BYF,WSG
01tf2000008C7CEAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 Business Hour Onsite Support Subscription 1 Month,BYF210a-q,null,BYF,WSG
01tf2000008C7CDAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 24/7 Onsite Support Subscription 1 Month,BYF210a-r,null,BYF,WSG
01t5x00000KDReVAAX,Web Security Gateway,Barracuda WSG Adv. Threat Protection MSP,BYF-210-AU-MSP,,BYF,WSG
01t5x00000KDRj5AAH,Web Security Gateway,Int'l Barracuda WSG Adv. Threat Protection MSP,BYF-210-AU-MSPI,,BYF,WSG
01t5x00000KDReWAAX,Web Security Gateway,Barracuda WSG Security Gateway Appliance 210 MSP,BYF-210-BS-MSP,,BYF,WSG
01t5x00000KDRj6AAH,Web Security Gateway,Int'l Barracuda WSG Security Gateway Appliance 210 MSP,BYF-210-BS-MSPI,,BYF,WSG
01t5x00000KDReXAAX,Web Security Gateway,Barracuda WSG Energizer Update MSP,BYF-210-EU-MSP,,BYF,WSG
01t5x00000KDRj7AAH,Web Security Gateway,Int'l Barracuda WSG Energizer Update MSP,BYF-210-EU-MSPI,,BYF,WSG
01t5x00000KDReYAAX,Web Security Gateway,Barracuda WSG Instant Replacement MSP,BYF-210-IR-MSP,,BYF,WSG
01t5x00000KDRj8AAH,Web Security Gateway,Int'l Barracuda WSG Instant Replacement MSP,BYF-210-IR-MSPI,,BYF,WSG
01t5x00000KDRdoAAH,Web Security Gateway,Barracuda Web Security Gateway 210 MSP,BYF-210-MSP,,BYF,WSG
01t5x00000KDRirAAH,Web Security Gateway,Int'l Barracuda Web Security Gateway 210 MSP,BYF-210-MSPI,,BYF,WSG
01t5x00000KDReZAAX,Web Security Gateway,Barracuda WSG Malware Protection MSP,BYF-210-MU-MSP,,BYF,WSG
01t5x00000KDRj9AAH,Web Security Gateway,Int'l Barracuda WSG Malware Protection MSP,BYF-210-MU-MSPI,,BYF,WSG
01tf2000008C7CHAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 MSP,BYF210sb,null,BYF,WSG
01tf2000008C5vUAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 210 Energize Updates Subscription MSP,BYF210sb-t1m,null,BYF,WSG
01tf2000008C7CJAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 310,BYF310a,null,BYF,WSG
01tf2000008C6rMAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Advanced Threat Protection Subscription 1 Month,BYF310a-a,null,BYF,WSG
01tf2000008C5eEAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Demo Conversion,BYF310a-dc,null,BYF,WSG
01tf2000008C7CKAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Energize Updates Subscription 1 Month,BYF310a-e,null,BYF,WSG
01tf2000008C7CLAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Instant Replacement Subscription 1 Month,BYF310a-h,null,BYF,WSG
01tf2000008C7CMAA0,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Premium Support Subscription 1 Month,BYF310a-p,null,BYF,WSG
01tf2000008C6rKAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Business Hour Onsite Support Subscription 1 Month,BYF310a-q,null,BYF,WSG
01tf2000008C6rLAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 24/7 Onsite Support Subscription 1 Month,BYF310a-r,null,BYF,WSG
01t5x00000KDReaAAH,Web Security Gateway,Barracuda WSG Adv. Threat Protection MSP,BYF-310-AU-MSP,,BYF,WSG
01t5x00000KDRjAAAX,Web Security Gateway,Int'l Barracuda WSG Adv. Threat Protection MSP,BYF-310-AU-MSPI,,BYF,WSG
01t5x00000KDRebAAH,Web Security Gateway,Barracuda WSG Security Gateway Appliance 310 MSP,BYF-310-BS-MSP,,BYF,WSG
01t5x00000KDRjBAAX,Web Security Gateway,Int'l Barracuda WSG Security Gateway Appliance 310 MSP,BYF-310-BS-MSPI,,BYF,WSG
01t5x00000KDRecAAH,Web Security Gateway,Barracuda WSG Energizer Update MSP,BYF-310-EU-MSP,,BYF,WSG
01t5x00000KDRjCAAX,Web Security Gateway,Int'l Barracuda WSG Energizer Update MSP,BYF-310-EU-MSPI,,BYF,WSG
01t5x00000KDRedAAH,Web Security Gateway,Barracuda WSG Instant Replacement MSP,BYF-310-IR-MSP,,BYF,WSG
01t5x00000KDRjDAAX,Web Security Gateway,Int'l Barracuda WSG Instant Replacement MSP,BYF-310-IR-MSPI,,BYF,WSG
01t5x00000KDRdpAAH,Web Security Gateway,Barracuda Web Security Gateway 310 MSP,BYF-310-MSP,,BYF,WSG
01t5x00000KDRisAAH,Web Security Gateway,Int'l Barracuda Web Security Gateway 310 MSP,BYF-310-MSPI,,BYF,WSG
01t5x00000KDRdvAAH,Web Security Gateway,Barracuda WSG Malware Protection MSP,BYF-310-MU-MSP,,BYF,WSG
01t5x00000KDRjEAAX,Web Security Gateway,Int'l Barracuda WSG Malware Protection MSP,BYF-310-MU-MSPI,,BYF,WSG
01tf2000008C6rOAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 MSP,BYF310sb,null,BYF,WSG
01tf2000008C5vVAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 310 Energize Updates Subscription MSP,BYF310sb-t1m,null,BYF,WSG
01tf2000008C6rQAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 410,BYF410a,null,BYF,WSG
01tf2000008C6rcAAC,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Advanced Threat Protection Subscription 1 Month,BYF410a-a,null,BYF,WSG
01tf2000008C5fKAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Demo Conversion,BYF410a-dc,null,BYF,WSG
01tf2000008C6rRAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Energize Updates Subscription 1 Month,BYF410a-e,null,BYF,WSG
01tf2000008C6rSAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Instant Replacement Subscription 1 Month,BYF410a-h,null,BYF,WSG
01tf2000008C6rTAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Premium Support Subscription 1 Month,BYF410a-p,null,BYF,WSG
01tf2000008C6raAAC,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Business Hour Onsite Support Subscription 1 Month,BYF410a-q,null,BYF,WSG
01tf2000008C6rbAAC,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 24/7 Onsite Support Subscription 1 Month,BYF410a-r,null,BYF,WSG
01t5x00000KDRdwAAH,Web Security Gateway,Barracuda WSG Adv. Threat Protection MSP,BYF-410-AU-MSP,,BYF,WSG
01t5x00000KDRjFAAX,Web Security Gateway,Int'l Barracuda WSG Adv. Threat Protection MSP,BYF-410-AU-MSPI,,BYF,WSG
01t5x00000KDRdxAAH,Web Security Gateway,Barracuda WSG Security Gateway Appliance 410 MSP,BYF-410-BS-MSP,,BYF,WSG
01t5x00000KDRjGAAX,Web Security Gateway,Int'l Barracuda WSG Security Gateway Appliance 410 MSP,BYF-410-BS-MSPI,,BYF,WSG
01t5x00000KDRdyAAH,Web Security Gateway,Barracuda WSG Energizer Update MSP,BYF-410-EU-MSP,,BYF,WSG
01t5x00000KDRjHAAX,Web Security Gateway,Int'l Barracuda WSG Energizer Update MSP,BYF-410-EU-MSPI,,BYF,WSG
01t5x00000KDRdzAAH,Web Security Gateway,Barracuda WSG Instant Replacement MSP,BYF-410-IR-MSP,,BYF,WSG
01t5x00000KDRjIAAX,Web Security Gateway,Int'l Barracuda WSG Instant Replacement MSP,BYF-410-IR-MSPI,,BYF,WSG
01t5x00000KDRdqAAH,Web Security Gateway,Barracuda Web Security Gateway 410 MSP,BYF-410-MSP,,BYF,WSG
01t5x00000KDRitAAH,Web Security Gateway,Int'l Barracuda Web Security Gateway 410 MSP,BYF-410-MSPI,,BYF,WSG
01t5x00000KDRe0AAH,Web Security Gateway,Barracuda WSG Malware Protection MSP,BYF-410-MU-MSP,,BYF,WSG
01t5x00000KDRjJAAX,Web Security Gateway,Int'l Barracuda WSG Malware Protection MSP,BYF-410-MU-MSPI,,BYF,WSG
01tf2000008C6reAAC,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 MSP,BYF410sb,null,BYF,WSG
01tf2000008C5vWAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 410 Energize Updates Subscription MSP,BYF410sb-t1m,null,BYF,WSG
01tf2000008C6rgAAC,Web Security Gateway,Barracuda Web Security Gateway Appliance 610,BYF610a,null,BYF,WSG
01tf2000008C6tTAAS,Web Security Gateway,Barracuda Web Security Gateway Appliance 610 Advanced Threat Protection Subscription 1 Month,BYF610a-a,null,BYF,WSG
01tf2000008C5g7AAC,Web Security Gateway,Barracuda Web Security Gateway Appliance 610 Demo Conversion,BYF610a-dc,null,BYF,WSG
